ID,name,quantity,date_from,date_to,scrapped,is_material,note,Branch
9671,7WODF3QiP09ej9E,5,01/09/2001,03/12/2016,FALSE,FALSE,HtAR57YfB3BiiUEFbw2y9co043p4Fzp3cE8KPRU3l9iGCcqxS6rfk79pEKWBRdZMNHFdW30Jc9NA3ixbM1mJHKSfFTFF5SlHjW35XMbYGiDlu8vgX5yZ1QECykYCxuOJXFahp2E9aNCj,688782
9672,HruGhjr9dLQTR0G,235,12/04/2000,20/02/2008,FALSE,FALSE,N1f0y9oNf5HzSeODOpLzHQyvRLBmrPNdGiUsMJoMmFw486g3WSFNBza7Ctjn7BgProttKf0FA9NCd3xUpIQYJ9bQIXqdjBPkigNUNwt1bAMCmYdI5O8zvIGrMclwzWf9umd6qcH2YZ6J,786812
9673,xZou4hhVDZzaafI,225,19/07/2002,19/03/2013,FALSE,FALSE,gcdGFaVL64xy12RyJ6UwCgKUXrbX1ojHozXFEO89dPdkU6UEuQVR7N1ARJtX88TSUqJBeMu57VSxCj9aXXmlTSJb7Xx5ekAf5LPnxSjigZTl4D7rJTAlWs9CgrDGYyaXVx21UWnEyEF3,688181
9674,8ih3aGwLjZJNLNH,27,22/04/2000,04/08/2017,FALSE,FALSE,GXwp5wRnGD8KJqRCOx6opqGPh0V4Y3CRarUs9fom1jEJI5Ew2ouIUcgaQhHFbXPMAqubWjDsJUxFl7GmvjBtI477L3cbXjKdU2IbKnaTlC99pbzTbfT2VfDGtwQcGlUjJTvsypcIJsHG,383499
9675,47StEJA2PSHyyBs,115,06/09/2000,02/08/2011,FALSE,FALSE,GevDLtnY7MvehX7lcU0M64x7EvLgHZfH6D8oOzDjea1z62zkOZPFAItLry8ZhGQhqoidYSWmRQsgD7AL6kSsKaGxTx7a0nCXJTISUVL5CmxtaMHtyxd6yhXQhuJkU6vnOUWuyr0lYWph,184170
9676,mXXGpOlDKFjl51v,176,25/07/2000,14/10/2006,FALSE,FALSE,X4G61hc20oJWD5GUscJvuy66QZxvjqb3RQSTfGThHtFNlNIpewIrUUFj7JqbtrSKNQEwmwymJmoBstVCRIQxhti7LtVVZ1xZb59UIVDr7fisqE0OyoKlafmdsHl3bdNSyOkxtA35Ej0B,902157
9677,LzQH2HhurM95Tgm,5,10/04/2003,24/10/2004,FALSE,FALSE,DeyvOg1pkS21eAU5clmPodNX2L4SWt54xmzms9dpHQsOuJQJ5i0pSNzjRb2CliS1X7D1KrNcH6HXv8nt5vWy2QmkxQVRHaDi711wFZ8OUXhVFbySxJH0Le8GVdD4W5Vr3ia4H0ngwIde,142707
9678,sReVbCd8SNWd2ub,187,23/03/2002,11/08/2005,FALSE,FALSE,3K7flDDBdXE8scTbWYqL7CXZALsQDc3y7Ti1gcrJTbYWXnmli7pavVE1xheaVw7BePBY4b44rh1fnACWiHsFwcDlPqE97RxheW2ImOqGCvtOdiOwfI1OE1PBMaJOX57ZtUBQI4uUalCB,759806
9679,tyHqbRdzZjcmH05,61,26/02/2000,20/07/2004,FALSE,FALSE,7olXhxdyNSXScwGcIAJ2ZIS8hP925NYS8Ien2b1w9x4hi4lonppTWQIyVmzSyl2A3FTTScjqIW3lOuannUOQhF6rApRPlj8X44ndkSWKF9L9XhkkMModWmcyIlTnLTEjYfqUG7DV7EKi,546163
9680,37UdFqDZ4eBSbzU,293,08/02/2003,03/06/2005,FALSE,FALSE,PePITgSb34LRzhePpo3dX2RmEWOFYoRWbmzMyQl8t1i4JrILfgO7rYdXMmE6RMDPnyzNsRbYD5ugUWdXNDk1ZTpDJcALMorgxTRU15dNEz4vo6CzJqsNmLzTJwEPRQMYNNsAFJgSkWwj,281694
9681,Z3YMZKCg5d3md7K,25,16/09/2000,16/09/2008,FALSE,FALSE,Cu9KanQYQ4QX1zHOqduUGhH9baWa863V88XZCVf0nNND3r9Yzk7CxGIemAs9Q0ZUA5Z3brLU83r2UEFtb7kY81h1z3xBnfjwx3C7RG7IYnD3ZPKh59iTPBVJYhDi3JrcU4FaCHbUAcAV,306555
9682,xncksPGn7Qhwi2j,225,25/01/2000,06/02/2015,FALSE,FALSE,tfxhNSwA9WuEdzoCDfDXS2KirSlOvZLD8a9uTGt8uvigypjjjL2GfH11UOz5riPjKqGD03t6vFnhUnuBsBojhFi1iHZFQyRLg8WHjgtpc6VadUgreyMp3pCEIPeseop7ybAVRmbMR9Hl,221266
9683,uHXNkskcllS15R8,98,03/02/2001,20/11/2014,FALSE,FALSE,LZ1W9X4hbUB1RHvDNVMJJa9nHLQxTUWfV3ZStGlOYTe77ct3ZvDCZ2KvaNOyGGOG7fgXrdTHu8vz5CqpbWYhRUGcto2f1xHRFX9b6WM6b6RaHUzXhjWtrqznZDnCkyP71duiCOsFKcGU,259661
9684,CpUYze7RbXjYhWC,264,03/02/2000,17/02/2015,FALSE,FALSE,QVS0QjPkektsPMG08fd3WBpM0WAGdosGqyjJpaKyUxCwSJd6PwryFvNOpGA3iIH02nCan7LhVpii833q3E1q63B4lUdiZQPLqM4pGDTSlKdZMoQvNUAeQb38mIyTdnHFZW2w9OjzujEw,895314
9685,als7ErUFPv4PS5D,292,04/04/2002,29/08/2015,FALSE,FALSE,dw9uKtrWHiAa1OvSBzncneDKlluvGtCk2Ll5VVFCN2LXCiXvCpAiWXI9syIj85QXfahpnz6ptlOuTqIDN9satdOeClNgNfERmx1mArHMsUyvJXpCqFW8NzoCMDmBmZcOh6IfygDf2frY,800739
9686,odVp5L0IJFExJyZ,286,04/05/2000,01/08/2008,FALSE,FALSE,KNJC1GrHPYtr7FbjUEb1VW9GFaw5YgDPIZv8qFS8Wp4aqPHAIthgvV4xND6aUwtsUdihTd2OwdepcjZzSvwo9hdxf7unJ1ok5LFNqjqp1SuS0OVnnGIi9EtxAvCWsOF4y4uQdMItFHxq,462279
9687,xL7QlG9CtFl1cSN,277,12/04/2001,06/12/2011,FALSE,FALSE,FKb7Zd1RCAyyvulPCLtS2yK9NLvKKd7rAwg6iFTmtjZSYGvjVXKnunlQ9buNrqGjCHx9Npq71GiSY2lGZLzwSU6XKP6GUG5DdzPQTwWpqNvnES2H0nxf1TRsLay7tkmvLfzinUxnzJGE,105814
9688,iSS1XzPrSZLJihF,267,20/01/2002,19/05/2017,FALSE,FALSE,Tdf0KprNMJ2H7j3U5cwUqAFP3paN9ej0uYEVu0Ite5VYNwAzCwphpOwSYQ6ePeOskBWieijEUCzvprCHplKMyBLfmw7d4oeAqmyMZcUeMlMmYAnqOyznUB3i015slGJqizEC2zsNRpAN,382608
9689,ziGlIQPFz0ppsQW,163,01/12/2002,09/07/2015,FALSE,FALSE,lyYFlWoBqsRuTjU0E1rJZTmdLrpw3wSdhphc1ANeBnChEwMBiQWpWZgSL444q2H3ZyNnC28DnMIwQEZYeoNnZnGIJPQ7FSyIfIHQji9pRSBJQuBGegaBoeevrFewlB8VY9QH6Jy5piWG,969013
9690,m61YOJcj2weBoVi,147,01/11/2002,05/06/2016,FALSE,FALSE,3JUreWGHXJuNGicjZclfPdkkU1deGw6Lk4U9H1XaY3RMyQ7nlq5NKvOZjuXm3mAlNinLNcbhEKGWMYwD402a0sByq4aXdvhw2p8PnvZJPXI9p1NK8UsDtkuehyfTBDETnUegZgaIasLd,303924
9691,kBJyrQZJCeCR5dr,243,25/03/2002,13/12/2011,FALSE,FALSE,rub4kmAYR4gprluo5QIRMl6ym1Uk9KvpyaAg7Pc2B2ojLIjeXhXhMCKFynRsSZZGJ00QlOqqyQQT6XmdSzNcwNcwP4rU7ujmdhZVSS3I0rt6w1IbAyZcL6U5XEBqhVtDqn0Z7QKA6FlF,305947
9692,dg9YvQTIUHahNe8,71,15/10/2002,26/05/2004,FALSE,FALSE,tdtoZgGUOb0Em5QCksjNTMcS6sueGHxR0XCwje4lTM8CIKoQUcW7p4rhBbsrwlOHniNP3dcGy84GNZKvDdJnu0l6pevIwNzr71Zj6ZX1AQJrAlUlR6nTckWx6RjYrTUkIMJVAkzoFRme,767536
9693,r45EKK10kgPWflm,200,24/12/2000,12/04/2015,FALSE,FALSE,8kqG8NK82FCWeNgce9m6w0Y8JxFH5iIVGmLkKtlSFYmfjTWvoPaj62pILr6LHDCT7rP1B5RvXU1XN2Y0bUdqHiYO7DYcwaKCVTi1Dets7pLmBS5STGtxkWLYTB48gy97JzC4Ugw6kusc,621410
9694,XwMoHGJqqXb9HJi,11,02/06/2001,17/10/2004,FALSE,FALSE,B8wTwMzntBhyP1aoTQvXCwL8uWzjjwJSAYGIXW3KmVYIBNU3ufX7rzNOxyiaWPE61Oy0uSQ6WkurXC6hC6yEZMlLL1VjxdyWQbQxYeIcOakGEf0u1BYabAhomno37rI3wYb6vJIixWz8,111561
9695,meGqAkswFX5P4mK,228,09/07/2003,25/10/2012,FALSE,FALSE,48s20mEKjCHg82W9WxZcMBJ8Xsh1Tq5KamFm93Pu0EUjCO1XHh534N13ytfHFM13G6GVwu9diomHrk5J1KuwuCQMvMyQXIpnMbdFHflXhcVQltLOyWP5cFIEq4kj5tFa884PGzBViWOS,568268
9696,r9kBAkcB2uKHTYZ,63,12/04/2000,26/02/2010,FALSE,FALSE,6H8U3WG00WqTiiVREhOxx5sayah4Z5ws8MEddq8YEQdCs3WdGhSXDyBAZhfdzMb4k8VVe2xXjztgcps5DDx1mYoJLDE6Kfj2zibuiB8Ou5yNFeitzkavYjSLTLKbx1MEQ1r4O7XCEiHr,277777
9697,kbEqfUGkExdPQPa,109,02/07/2000,08/03/2013,FALSE,FALSE,oe1NXq0bkk2Hd6dul9cXbn8hALhHO80e0400OXqHnyppiPWl7IGue0UAgUMLJsNmuXQjFmfOSVun7T8vz5KF1F9Aj0T4Le84kD4K9wgUn2cJFrCNWbWOiIvoYQAOTlDxW0D4YxwCYzc8,767835
9698,n041xGitIuWcSQw,217,30/09/2000,13/11/2010,FALSE,FALSE,HyioUzspwBhVIbMCTpmdkmIADQHyaK8DpNpR9Ey4nwgPOXn0y9f9JvDfqilEs4PlCdp4v5CO1szyG3vpmQ9ap943JKlbduMtg4MvssF36QIb5PYxw6bb5z6DjvvkTlvGgGRMqA63LFdY,361414
9699,0d84wypgSuxr7JL,284,07/08/2001,05/01/2005,FALSE,FALSE,MGv9iQzVhMGx0yf5OyvTjPhzA5qfI4zhJ6jr3hte8WZ6FJHqEZPMJfY6i69njTMnWio3OxBrFRUNzkt0xAbsonYninI7iG4oJvkgfNbQYiH2LKG7MIzj2e9tKBVloEJ8WqDEANVkiKUG,463235
9700,ffcXgLuZQVvpw0W,145,08/02/2002,19/07/2005,FALSE,FALSE,C79wOAsJ3Npj8FdTtrA4XRK11sshArW97PdOvnCVDg3mr43vIAobektuwH4fRKIL1plslPhGpp11YhK7z6YAC5eWgsbnsgD2XrvBSLJ3civzt2WP77qUvHI5KPL2y3XJm8dqvIooxfie,225005
9701,KpnoWMqvzsGPj00,19,25/02/2002,30/03/2008,FALSE,FALSE,pdzTChQjnuflhglNmT31OH5RkpgaATib3Qrt1cxK0q5FVcbudUiST2JihhtWBzjUMDsRy2WJgtBhL06HNv6pvQIAGJLTsaIAHl2RuJ5k8Yvk1mWrklIQ23i65rLprCbFkAak7pWEzWrW,352927
9702,ehJdwetHR2HNC6V,16,25/02/2003,26/09/2012,FALSE,FALSE,vt4OEbgMMbXhr2NTTyr3MhATTGjdvYyhTRBuy2MblAze8fQXpmn2S79Ntl581Cayn0Oa1ceblQSLsfVx0MxJu5OWSxBN7OjikB1IR0fNHMRCoxfNQHIpPQDrl1HEbRdWqtlqoMg9rkCh,532841
9703,oMrfRx60G4TT8Jg,125,22/02/2002,18/03/2007,FALSE,FALSE,ziDkI8oOfDZKmxoUnQwaSsfqGRQzLzu0vTbO3P76oEcFHPGmHfEokf3HDXd1rzDqTjYSWZaXS0vNQZi1KorpuFQQaULgvGOzBvwi1yQrFrVuup0nymqDHX5NTH1BN4lMl5MemAAWX9kD,691601
9704,ufgudhsJZLso0jP,219,05/01/2003,04/10/2015,FALSE,FALSE,WAxmUpHw2cxlGhpMcxaNioCvQaIfZ7mXrRGg4gFfk17HbHzry9mVrl5s8CV3hlX40Z4zbIR6r5mqq5TJlbraVQpFWXi1KL88eCQCN9Qprpnw9OCCsMSF46jjuycDkawg6nMooR5lLBtp,764219
9705,m2GHVgI722EhdrS,120,01/09/2002,28/12/2007,FALSE,FALSE,YXbQr42N371sVrDRynEjoK79hE86cweDuE7IrqL7LUktaqLfB9EevvYNactn65vGcy7Qt5kHcGXUkNi02c4cr9R8qtsP6hBPidQms5wGZ6CoYEnM33veASYdg8k9MVL4FIvG76H6qyDu,850218
9706,7mkmGfVDwhOQExG,225,28/01/2002,01/01/2010,FALSE,FALSE,hP7vyyMOng3X73r9IIi3fBJ0Xl3499zDVTiQYR7tCBaRMWX2MFn9BWxgFHYM4RPor0CoUak0Ly1dk2nAOAs4WzB8gCLR3uyuwwkVUtivexyMfT5MdY83iVS1zEHSPS7aAGrySSqfc7Zi,285623
9707,BydMG8yev5Madsg,79,02/03/2000,13/05/2012,FALSE,FALSE,H4Lsdal5tzAk5LQecoE4QUjvZ3MbNtnmEk9EmwSekfu2gppEPrXsHeVxUaSjNKrAMXfUMM1pWjTvkqOuNILfW5ekPLuMesQaxuqIJV2C0rViKjNnLhWF8MoQ35EAcoKoS370AGk2QJpo,401789
9708,j6ap8GB7VLclFZO,68,25/08/2000,09/08/2011,FALSE,FALSE,XnE7dzzg9r7fYBVmNSHbWuk1WlYidH2rJDld6A2WmEGsRs10PjTXHzPmCNk2bQC1yQWVZ2pNavyRn2jothT4yejTy8atZ94VBO3BWgaW3F7WA89Kn6I37IDUqChbc6xa0cPZ8iRMH6Bs,48899
9709,hNT09PGd1AY3LjU,96,30/06/2002,30/08/2005,FALSE,FALSE,kMEo5wBGUwdtqcM0UjzEWNYN7MIBEbBruHYDBy5OWx0w1kShsG76peVWx1qto9B3vv8jDJzfolrjXmWX4kT8dEBQwCPJILjXv7BFlteiRbREww9LeSyDpDZqtrwA4pWcBTxalQvKGuqC,799196
9710,x7d9CEpzXgrrhUV,270,06/08/2001,14/07/2015,FALSE,FALSE,jkNho64WX3wNx70AhFfmF2Q51NnGE785BAddbSsjwVKajqJfylhsg03qTSpaTyRa40MxeWiPX6zuszVLEIScaPYKHwKImRQ8DugtdVBcDSVkBI8d6eWLgy9obCqrMZmFq1r8TmssGzZI,403535
9711,4yJ8yqLI5FbOu1R,130,31/01/2000,15/07/2004,FALSE,FALSE,AJUvoEqZ1um3r3fOeKkZcOcURCwjwco49hxg1WRAvz2Hoh8buZKFTu7wr9elSGnYFs4JF8WH3knnVVquEUzWSilOjBz12psoLdB6nyWvCCMsGUaWTug7RQGhHpjDJfPN29c2UuGP8DUP,120996
9712,W2HPldiIJuW5Wdz,289,22/06/2001,27/03/2010,FALSE,FALSE,hBjnQ8O60KOhTcp6HDImgg05IApawcYCAXDb9f2vI8fTka506kq4seVBLnePSxJYwLh5YO7lKWehAgUsFzeLwdUgCCQVAncUzHhY29csnEtVAxBoTvKdT8lS1B2W7mlh3Js296zFWvis,597793
9713,t8fPAlCPc9A0gOg,261,04/11/2002,30/08/2017,FALSE,FALSE,IpX5EGiZ2j3fnVWjWF4J1WuZ78RBgPhgpL16oTX2cbnpnWduYbGGirMw487Fzg2nBXzcdZ5CrBqasFvlfgmFIa788FCqVRD5iAnQhAQ8gEZhAvEyMWkS3xelZ1dYXOrZ8u2rceDeQojE,515692
9714,Ba7MBNd8ruCvgC1,203,27/06/2001,04/11/2012,FALSE,FALSE,WWsTFCPNZk93QXKusrNsGLZnX7XCRsA1sTo0vpmrwhHb1wQfbgnSVhxL6E5HpN5qjIL7sT9DEg6iD7vkq2kvEsfKgd3queCjla2tlTwHhkNylOH8TUbwmKm1mAbOZSTjeW7nFB9XFcNe,705685
9715,erjRW4XZDP6byBH,182,03/07/2001,12/07/2013,FALSE,FALSE,d3RVEqJ6HW4aJ2f43gOagzD4Xfhu9N0WVA2BGE9ixeqoMLspMUXHGxuozX7iJY74giEI9eyygpnBJYrMw1ip0sQhQOLtGaZYgvIoGjqsgilaKseapvwR0SDxSg2uSErGQPfXQCFMLzJS,972577
9716,H0XhtuDVoIhOsUW,172,21/09/2003,20/01/2012,FALSE,FALSE,HKnpjFBJvpbJVAiAWbHrQp5qffPZrcmqbTmjapECfF7p4ZV52adDCN7bP6JD0mbTDvsCX8krWELLsQwGKThQ8jnNVKUdfBL3nnmIrSh30wq7Cwt8KD2hFKVdIerNnGLV2ShEooY2wnaL,182322
9717,3pLjbWTbIoydSIA,66,05/05/2002,31/05/2004,FALSE,FALSE,oUfpAuctJkcSHvQwtMOdEvfoKQbWrjilbUwCxwH4WtIih5di971I0QK2y1euSFCkB10x9O87ETHUn7GPw3WtsZuLJ3N6RXlQqigqEqjv83DgI0P0vP7ZsS1mGpnFBCqrs0oEaZLFTlvy,384992
9718,WNCTnWKBZLhXq4j,121,08/04/2002,23/03/2005,FALSE,FALSE,LZVE1FHhDP3mTbo1oRgSQXg0wC01zl9ZuHc6z7hGa0noqwtBFDiFR95x3fSzPPrbQd1M9rCrta1Zu2J9TyvwD3HvMpDTps1LJMXM4gCYB0W1HgCBWSfad5XWWGATnsBAjqQie6FwvXvM,894841
9719,hPnqmC7XNarOyA0,241,13/07/2000,19/02/2015,FALSE,FALSE,egZMsoGJLzHcTqluoxI8BtdFRQDmcXM6MaHfiKfvlEmLtVMBIhKiJcOuDT5cldrxmKP3jGMeSXW7HRW6DBe5NowuMWcOPCJIXziiFTcCUpPwFQnv78Yk8vj8XfrMn8PPNOjRsy0tibkh,481722
9720,YAp5tqRQoiJlPkK,177,28/02/2002,04/05/2005,FALSE,FALSE,WCIIoChLCjXzwd7q8lpF8BInQIRCNHYbyOWoII9gmaNAwuzxbqbZ3vsU4f2gue74L6BhGTi0lIdhyI0fSelhp8iCgCtmPcvHcSy0tSrIHkxuSKfwpXOQ3aPMY9BDj5lJWVFfT9v9wcZE,854602
9721,LxtVg772OfNCDlc,223,24/05/2000,28/07/2011,FALSE,FALSE,AcplOdbAKBkPqgl7s51IDcrhBtJ3NEhZwPgeSR9CwB2k2ekG7ORsgyChuIjfUhxFdLcaAHpa5zVCjHohIC59xy37N8uKsesONwGrBKG0j1xrcA7ndCXRmySoRfNBWeraHHyxA7f76Fa6,244321
9722,BLeNBGrqHamZdcZ,157,08/05/2003,03/12/2012,FALSE,FALSE,KmfgZUgYWnGA9AQxBTqfZTii9A1mVwolJB0eLJsGFBHySg7ENQHD3zw0D6hYc4Cj9e08Jvl2lkZXMuPcCxYFpksUOAaPlTnL9hzyp94boPcTaYoTqEVpf64YwgtJUWQR6OYp5bxD27aa,295206
9723,HY40VHig78qCnaC,44,14/07/2003,03/02/2007,FALSE,FALSE,9YPRSwigdQXm3xNytU8iWBeZoxG0Ib7BszWtSPpLHfJJogW73eP0Ynn730neprYCTW4Dbdfepxa02VvHaJ6oMGnEMZ0cmKfaHGzRmTga8uLlNwEhEfDgvtzMtz0CnC2eRAsvgdfHmgpb,873509
9724,5B1ZUSYGG8oXRmi,236,20/05/2000,09/11/2012,FALSE,FALSE,SBl964PEXQr7brVnvYTVVe34spItsiPsoVCRwHKEZT3V1zAwbSHSA0syHqRQvfWyB8SFpE0oNP6BlhD3oVSZb7rymOJGz3S37EU2g5HXbdEv4qMknXmaM6XDQedb4uyT6DEgMKXtO587,164321
9725,2635BidcR1qArRm,7,03/11/2000,11/04/2012,FALSE,FALSE,qYd93LR8ZKUkhaWRVCEWEz5iWRjdQSHICTUK9cYqZCRHRa4OGZTsteh1c5nlmyrHCLhNGLR2nY6BhyQ5XUX08YYiwcrEzwElUKEG2qI4IbFVhfUoprOSb0Inx9bndMD0UVqXtKDqLcsh,136423
9726,TDAQICZIivJeBbS,265,31/03/2002,14/02/2010,FALSE,FALSE,65eohG8IlTt9Lebx4RiMMVS1KbpBxIECybLH4dBoKVaHj3DB9Hd6b9mlnndGb6UcOqKuSU2aQ3B15LSQXoCppIkyzkeQA5NOB722sTspPCqi8vqbVNsw4pwGFW4szlaVpwz7TZhD6Xan,507405
9727,bCzE4C5xMbUVKvw,107,07/10/2003,18/11/2010,FALSE,FALSE,tI5po0gOJoDh0yxqnIOcewhnLo5ixBGKnIK39HhlxHBGtyiMB67Motb6kRdA48bIh23rn3qfknpXvb4WGtg0D4g4rOTrohrzp2i050iHQblBEDLJXG3KblEnW9AYk81C5zr22EbQKYjl,556234
9728,Sf0nDJUiogYDy5d,278,13/08/2003,05/02/2007,FALSE,FALSE,SQTon9CBcU1JWVboSYZbnE7kgaA1RBtZlRv2B3AgWCVklweyGnRKpxsNTsIN9KublbiEkimZX2FlsX9u6LvntjuxjhjSvxhLR49JOZOhB2wwsGe6tYQxZGrCrufD9UnjV3TyXzfg7Om1,460945
9729,w7FcCmiXgtwLM6c,145,31/03/2003,17/02/2014,FALSE,FALSE,pi42u0Kd0PupCAXwQClHImbXCmwq6mjgQpWEofw3lsVqry1KK48KzroDHh0HDehOqOZWoSHvQsgaRupNumgCnYqjBT6GoozGKGAdZef1wN3GKOvX2mXb8fkRh0VVVBGl3ZPLtLxQGoPa,159138
9730,fjYwhjOCRXIpfs6,172,11/12/2001,17/04/2008,FALSE,FALSE,knryGVUPKw7bixwxDUfRjpBOOH6HeSNWnx76gNKCyaV58IkXu8D7sdZ4lck9YMu1jlxvzzQ0JcdJUGPGhjXgPPnKXDUEmLnlpdVXUzh4sMxPAQjfMeczyOmT7mXvfLO7y1d1u2vrBdyC,878665
9731,bYKHdz1Ityxa1CZ,211,06/03/2002,16/05/2007,FALSE,FALSE,svUsuyVaj1jcQSpUGOADD9scEPPDREl7BUuEgZ8AbASK0PLdtM2laFttC2oeiRIePma5hlxqPAmCrhmyDvUFMAh6kBBouebK2x4NzP6HYLVZdrCfP0aw7CRPFdVgkI6vibK3mY9xzMqB,129154
9732,oHd39fZ4DpMzgpI,104,19/09/2001,08/06/2004,FALSE,FALSE,I201m6vVQk7AbgEtBs3PUX6Qn3ZoawEQcW0miDasbePEKVc3dhM27vNv5jNtgG5dgrhFpbK8RKx0H2GSagL2jLSqIFq80rLUiwidxWNBWOkw8XoDd4TA5C3UY07kuMIk9cRVTmeDSJgV,178432
9733,lgsvame5XLZg2OE,284,29/08/2003,31/03/2006,FALSE,FALSE,Tu0ZPrvgit2ILJHrMMxDvcFihnq2VOksNqH2nfIdn9TeMyOcJd3x9cU0pS2lB2KTIJ5eCPDrDUZvIkVtZNt2UxtuVRNVnhbvzAWD2ta3aMupCjrE7IMyJS8VaKJuBsDg2o5INR0pwzcI,161250
9734,CEswkIXfUnmhBBn,214,01/05/2003,12/05/2008,FALSE,FALSE,i0pRgBTz0SVcWK3UiLPCYHMoIEG7u8zRTJBSrNylSrKsRPOf8XlBgWPanBJb5VF1cEJNJlnUXntq7eW20l9XXxu63kopDWq7lSPNGAWXuQo2nidJpQlUWsepTMTi67QB7vEoOJv0OlnH,606828
9735,J1TVGeAxvVl3yk4,270,07/04/2003,24/04/2014,FALSE,FALSE,y5gfvFuFXfb37bb6dPlKL0nP2JaK0Hg6b2SjeRAQ0yaFcAtW90fXTrS8SQnlokOP9ecFJ2cLPVTWZiw1ZELAlInujTQNoYlQjLF8inMGXTH7X5iuevMjYOn10rfzmOg1tCxOcyTw1FmR,405483
9736,AqWovgs3MB2UhOH,254,08/08/2000,30/03/2010,FALSE,FALSE,TRqbZrTmW0KU1DFfnprKcrOqdpelceucChbPCcwTisLY7fQTYnJkfKomDA8uNrJ1FrSTl0dK3Xluf0t7YKNzVK622zLBeBG0iUSPN6rhJ8rHi3GMRAVCeUf4uabwobq1RuMLhducdqpW,842434
9737,dzT8s9udqDWOyYe,235,14/08/2001,18/12/2004,FALSE,FALSE,4pxQ3jyoJb5GcDpqNKNY8XI977hx7En8gRxT7Mweijp7ipC1MBEpmYshgyS6BAqEy7kKPVtAYt0YsLaR4qk697VHjQxJ30ch2kIlF1l1SDQ3iUzUXBCVZuF0ldl9ikGiQSfIDyMCEto5,680923
9738,rciObcv2xHHIfSA,185,25/12/2003,05/12/2011,FALSE,FALSE,rRiy9RpGJJI4WiFyNuJKXnuykwbb688zSatLMEy0cBWJ1r3EN3t8dFaEguONzOKKKTl6y3lJ6TsVQl623WOCPAVN9poc0lAN1L8iG7QTRkBKWEx5xWTcAH5J7Y6IPJTUSfeFmYv6G4vp,725398
9739,8L052tpeRhMtQyk,214,05/08/2002,21/06/2011,FALSE,FALSE,sSYkXWFWQLwhBPfezDuSvyxxD580nYRS9UKaQ33LHXAnyK92inbnHiz3fkgcYOs13diqFFN5JjLXyJ925FSA6nLafR5pXbx2oItUmTxcZgeiXbFVlngS6s4QSHKxKhisvTtpaoQmSzka,373436
9740,JmCEMjEt4e55OdC,149,06/11/2001,16/07/2009,FALSE,FALSE,Z56X4AGIdHpFGlkdzyRXxb6lveSgsdX08VwoHVAezxuWXZBYsYI7fq588VmZsjZAtzGvy5Vdyxh9rjNVd4xUUZURaypwskwPYtmiTQjxCpJsJ5RZHR6xwFqTezUAPjvNBSl76pCNVARp,779472
9741,QlIehQobo8dTDSE,145,04/10/2000,04/12/2017,FALSE,FALSE,TccOtcvxAD2qzd84TjCzS4nkiRwcyvU4RKNyMM4grgCPLxFFjikVpBBZy1qbpT8Ps8YoPKsHogHw1YZvLq2QL8PQIyAUfd0XhxhNYa0Z0crI3PhZc5Q8bsEtsIgaJXlLpuOE1LWu0dZs,321492
9742,RGW3Rk2kN16ztxe,77,02/12/2000,17/02/2015,FALSE,FALSE,ciQifI7SVbmwnJieB8xxZVDqGzZN61vnM1yCmBrs8gXV2dRQq80hpWmHejcpstWeq8jvVg29RFy27sxmiIg7BO8zPqiCjB9PJ3p43g5KG0QkhtJwwzHkMZdbAtfo80aPFjsED3tBNW0L,902187
9743,8XSfgvQt3ZCuZN3,49,24/08/2003,24/01/2004,FALSE,FALSE,Ft2GFW0iSdmbAIMkrVph8pz9iB6Jkv73UebCXnxCLLHtRs9JApsozbCa32hEar7ggtHgqJMDimVxhGs0BwJ5DSD2bBJeGtmeNkNhkdc1coGMFP2xKqCniCcOpOEp9r7yA1j73LPiURcZ,999830
9744,L1xLIWUZr85KH91,107,12/06/2002,19/02/2012,FALSE,FALSE,548bdTQkDCyb3gnXhGB5Yz4T3Jharr3pjfNbV8NppkD6D4fQNXJLKSRFAphUvz3WJJ2YSMBj2WQyv7P8oRNTireQNIbpa33zrrx4CH7BWjTyCcUDaiqemjxbolKKuVI9caHDJU6gTL78,352244
9745,YqOuyYP1NZNH3WP,132,05/07/2000,14/01/2014,FALSE,FALSE,Q3FmJLalzD8WZWWGQwCN9KxEejg47hETmZheKPDOwfESREha43KhTYWFGAHkofoS9ot9y16BsyadGfxaBFADWgAOCcYJHdjQ1vTmUhmC7Iye739lNriifk5cof7Wdw3POJlULKFdd7FO,863309
9746,sfQJcx6a4AvQ018,246,16/10/2000,17/07/2009,FALSE,FALSE,oZClEFhfrtIPx3p0dUNYVeUMQ3NY49JPb2xX4y05OvJHzjxW3VvNCa6KEzUL1Jkrk2x5GR5peSJjVNWrG1ejO5NB5mTEdoEEKbh6v1PlZFtuQWz1dnF9oAdopv9d81LzNFY4pZ5Om2KI,241685
9747,Mdvjxbl0jFaJ73R,2,10/09/2002,27/08/2005,FALSE,FALSE,5LEr1Xw0UbMAaphQUQIoO6wI5WzPmOS6kl2PgJsroTmbEAcHGRjmYgs9Y5weigOGJQZyxRtLiaA5TVD54sJUpqiE330kWNJHFgRyknTyiXD7fxpD21kzX3bcrV54aIzVR30wDPUQYUwR,838869
