ID,result,revision_date,branch,author
9092,7T5Hbs9xu2AswxzLjtwgbP4kB64lRaf7ROxCmmYMzBPRHnqC5XPDyy0rYUFfyYgUWCbhAxi6VkqZAmdYQ2q3KcIcYGnRh2Xbf44EMICHzTrNHaqw1rP6rmK439J3JQZcMP3FrYMH0iE0,2016-08-15,3255,919
9093,Z1aznbt3uALM9I7i4PB2hkEdfHGJiTK8oMdS0jyvgAVrN9Hrkf6f3cazx6UfVkUazMhwopsUaQWgPWQf9YiCXpFMwof3PTa6p52AbVC5xmFnG3kaqyf6BSDKGUA9JyEG0Z0TePEoVnOu,2008-11-22,7569,3319
9094,EFNbxd4X2r4GVCv8i8xqDQ6au1kYDSkpOH5ElmTWfcbwV7TT1QMlnayyIwr53gTkGO2NHrX5obKlyJFwhRgxF9BxSH5y5Xd9J1qGEFLK3R7MPN99r4Xl9geHNE4AvjAQ7Lb7d8scFW4x,2006-12-01,3715,408
9095,H6GA919mWj39KLYTRqOEvCgtM5fmlqEYgz2yc9QGLyk3FsR48kgVjdTFaXyEVXApeecVSj1RaI26cmneoloBKtyDfxYFLMuyy4ZkP5lYtO5bkWnytTZut9fvpZzfKvGNXEIhNCOs9PS5,2013-12-22,3375,7175
9096,JkW1wAFyYn50GFO7IrEgNFlqFruerk8S6qVkZObW9UJjHYm3BUwFS65E9qwFQlHypm3Ztni4Qrh36BirE0dWx29AuRltcWGYMU4efMJXw2zlYBH7HEAZIvAwm2pcCzc4lIqlHDM1qFk5,2012-08-31,6288,7779
9097,JnlXVqQbUH1mhrV6a49QUg0D2IsCKEsOQ6SZNEi42PRALjU9unfJYVYnwheM7NQPYnWlZ5sVVFXFO02TytRhjjz4homqjW6o8BliNsky4KxT8SY6pLYO5tqyxbDuTCv9IsGNOTGFJdmZ,2008-01-12,7967,8776
9098,PpBX7ssPUwuvpze2YxKPMLrVFTEcGRCRfyeoBXCa912cjUZU8uA9WqDE7pSooQIDudP1U00AvuPUSPwu3teWQD4yvaqVFXvtszsGFi9I3ANmbsvs3hv4vwwqiaF4Jf4X8fmdhppUuWdP,2018-04-04,2759,6618
9099,o8chm186CBhodE8YG0n5FRLN2aKZSg1PDCQLCWuHhpbfIB1pXFJ8pc7WwOpMrinfJSlaywVtGfXa0pF1jeBNX2kkF3Yyria9C6VzZa1lta2JEggHJymMgZHRsAU4XhBhFYX3TPbImae6,2006-09-12,5325,6010
9100,XRo35NcmyEHZG6NMYUDqJmx3WdjF5KRRewgG2Il25uFPHCCqNRipWzZvevgcnWrnx04TZGUQsLvYhivUa32oml4oWvmGlJOiDbbRHsQG7S6KEBN69MBteDBL5Q7oeNoj7MUFGeNrnvqU,2007-08-08,7136,2317
9101,hqHZHeEAaPV0vlmtnWN2qIze9UGsWqgLplGyFPcdIUp1IW6BJ7rShspZ0maxXVnusKLJexnX4ttVd7VmXEiZ9Oo76r7dzoFwq5I8LwgWTTXx8U63QxZTxOuefNNxzKiQo7oizXblhMFq,2009-01-26,8224,6972
9102,vEMCPw9cKoc7jtgJvHJApXD3VxvkJEnoOlCu8gA28MXK4eCyp65ts86XASqbAYTFBys7rvKOGQCdA291v74MJ36Qooupzj1j3RJFvEH3vqnb5dXHSzpDdG6H1bTCBfZhYcjst3FrzAad,2013-03-26,3462,5910
9103,RmWA3yGwVBOUuE2QQGCd3oYZt8Ncpc2VGIuZIZnkWwWrpu6uIKMId1RmN7Q4lnH2J2NmUdI1ccGGRru8CcUfQt2O0ILKIs9tpehwhTapBVpBvLUfNR2ISmma99vMR8sucXbxK7bsBpd4,2010-01-25,3021,7865
9104,xp7101aC2HwhiOXDm5iXthVPzKGnIrWHfFYmB03l6Y5DK4KxRaRHTF5QUrCqux3KupCczvCwB6bVlSF59SVsZPyZKISTyN0JeuTf1r7gXfFWokoBmGqbbKue0mSrds7yFR008jDRVyV4,2007-01-06,4955,5976
9105,eQrrhZrTAyoPZQDpiRQWtxDCDYGmz0UZ1sNNAPQqkh0K4y2FvqV2KYzqNpoJTEeJdPXrD0oSAkwM72HPgA1JecOc2gAVlHXfDrqpaLC5BC2kmntUhZmSNUoBA4yg0Tr2NRJPMcyU86Ic,2007-12-17,7803,5671
9106,xpxLeERsCoofXfErU9WVedHFkSURMMbWEitKggXI9aNixS7c1aHkRfvTirkMuAg0NSbyw4LylNVDQjRRU2ZwF0EixZly5LY84XUf1Jp6OS9DJsD8aT22kuuWN2BWSX3azXI2OvaKMdhw,2005-05-27,1696,207
9107,WnXmSgXKm8S8HTo1ZiOwjKuo2rpHM8fMe6Ap9RHS98QQdcD2ypXSwmfL2ttl0P7odFeLT82Hb5wk4eLaowShkMa2bywPhgctAlwY71j0xP00z4QYiT6D7aEQolueMmk4dDjTrwcwNctU,2008-03-01,6668,5195
9108,hXrOjYwkhgtWHEoKp6WwV7rv0K0eqt4DiN7y4WVEQ9vLCGoIyjpZNQLkq6XZiS4ylqx3HzPTlSgVLgsufsqHEfzSCWI885g7E7jWTuA8TWy5uzYJNn40mwuG0e1urQUpviQN6Vaurrxr,2014-07-18,1943,2176
9109,88vVBqVSNdgy3PRCBIKMiLN1MJI49CZ67nwsf9oFM89czm1cavqhtUoxu3I2ibSLEj1PdigCeFAjLvBkRqeNV1Mm997l1wgupyYPul81OoDoUFm91hk27EzMXOQdl5KsiP3WWwzqrn9r,2010-05-18,1945,6813
9110,X8uTMoxk8L2gVeQTdVGELPmFr4KUFIY07WGnK1g3cSYK4TUMWqOcaMsIVolRedf0xBj8YnIlzNm20cLYj87Y35Zuo8RgPOZ8xiX2uWytimnMkzR2cNsffG61myUZVlWlynFSETnNKN0Q,2010-08-09,5489,3176
9111,rZDBf3dqlfP5BYY6QCY6u9xJkfVSQpjZogs6hUF5KYqjDrLvy3APyNDsl4bAiKa550QeqcY66dvWSOF3TjdWpTlbd9Un2EW98voNaqEWfETUbraWzir8rDPlPzBqHvD2GvXgk2cmfG1l,2016-07-29,9902,3560
9112,j8yUXYS5fC7lpXOtBaOqU3w6FEdkMol8zPHJ7sesdcAi417H1HjjCTbqL1OS4rs0a9vZQFwS6fM12OBOHWsEFB6gya7FdMxvtKH5Gi0wVQngGjx7zAKi8nvZCOlzHqzusaIsGGIjf6ty,2016-12-31,1975,2949
9113,mAPdBOwFYs217Aopb3yqbF0t1lDC46BnzWNHaWsdnCTYNRmeREXeltwhKglaLuLbrPBkxhPFKUCZvcgk8ivzjgBFkp74uSS301r8PCqtzRURrXvs9Abm9V2KO59IkVU2CIi3uiV51BAR,2005-10-21,1890,720
9114,4P4u0p4e9gtTCiId7bPiy17bogu7Uk8ehwNVbkBWOD4OyC2T2gUue0YCRcFU47KZhOwQUxCXa2Tv7snmnbExQOAqYKD8eqcR3fqjQm8Fe7TlhmFjydrc2WITOF2KtE2uaC1bCDVAd8TT,2015-06-23,8377,508
9115,FeJB99YhWWUKuyWZEjLevngvHq84CzZ06GEO40uanUFpsLQpl4OUMoAb7Y3SAdfh6eNntIfOyv1ai1C6aTSIkFoSGmQf6cZJzhsO7n6dYAfbxj3GW72rLX6105gG19RWVrlAJy9wWztk,2016-10-02,3577,1323
9116,tKJ9kr8cl0YBGzmYtJFF837h8FUWnWSna9XqzRvnsJYSZ7qhMU1ZHZi0NlBfWmyPiulGc5ibYbXyeoHAYxJSf2gAbgdOQQQFUJtpWkEQwZBpCtVidAGjdguqOkp5cULHKReU5coys2gF,2018-10-26,8892,4847
9117,L4uPJrmyZDav5JybN4fuPBnBWS0kAo0Yl7uhk58coq51B22jEE26UObJRs300CyvNCJ7YQ0R5CFjFv9dZRg5w3DXgkQ1CHmm1Ko9t5KyNkASI2DftZajf29T8wby99Pxacr5H9ueGrrL,2010-12-20,3566,2702
9118,gvHnrCG8KUB7eWyOVM1qKHXup6dxLxaNhxRO1mGYVsux8xAt3c0q3idYXX7uiTxX4xZqFkWtFdUbWjv16u4s7tT8T20doWzC5X3KXToSFHkZOCBxmFxyYFaKeaXMu3EtoRg9qlenGmmz,2013-04-12,5730,5678
9119,0C1iiAo07sq65bhMC1u6gCHBlKsvckCkqGWsBgLonqC84hsoEZxRJyuy406XS2XWqGQyEyKfpGT0AJGEcDqCxua1WixLjxVuSpSyQ3kPORlCf4xvu25OLUj5pYbgA962uihU1Rxidbyf,2005-02-14,1765,3519
9120,uCbr1Hi8GWJ1bDOPVtR6Wd4cEWvugDwQC9w8iOAn9jOeH5HZMiKZGZGRH8mfWybCk2zcRQrGso6wOaUIPVi72WKm3f1jlfQLHL4PGpI51ErbcTCrndQBPeJNsMiwZHeNXvpCgFCjMmFy,2006-08-08,2170,9617
9121,cJ5IPP6nCqh3GWgujeEro9LibqymYUi9C8TPLW7IyBAziJc0GVPKoc5d8XribUPrHh0HCQiNg62m9VARN7fCFYVkC0RypYqewSsASVxzxBnsjTemWZVdyMlsMQFM9tiIPY0qn992JqPE,2013-05-18,5312,2779
9122,WocPDNqjr9yCQkzDdfdLdx9XZdTI7h8jPV0VRSFCrQ9nK7mj0LkPKzQioEzj3hmJBPw4tevKaadMyWMc0uRv7tZaFSrMcfIJozm5KrzWZZytVDtS2XtIQ0MR0Wzbwjs5STi8tRRI55Vh,2018-05-30,2394,5130
9123,jZUFv93xnUEy2Xj0r2aCfuikFkNUfoXKRx2XOnJSZuVYMdQhWe0BPCgy0tALvjS874hFfLmEtHmuZKYlUq7AyV5ORDhen8gzcWaS5LBL2wSHZvYqVY0FmSKm9SxcnHaukwSDtGqJovHC,2010-06-15,3067,4193
9124,o1JOHbMJLySnXjhvVhgndV6Osrb1LIjLdSxw8MmJjJ15xCwENWqeQLCT44ga9V8DOHJFwvwJ5XDTeBbp5WnybF5SPd1DpMJNKyqq3rScjhj3Isz3d1fnsJlIM1zS4tdsNzJpUuvOELP4,2015-08-20,3504,6650
9125,o8kxrgfBMieC19h0D0qTjJisFQjh4rnKrSn5IpBqTHcwQtWEnZ0oV07fZ2sa78Hf5TUjWmrXz99bqwbW4e3e08z1UIfQ7ktVA717YwsBscyW0gynaWgcEmo6edPNGaZPQobt4e7Hw2wX,2005-04-30,5587,9909
9126,T10lEQRXS4c4ge4SCjFMEFt5YYqL0QxBcb4OjyL9WDaABClR8dUjXytNI4NqjFhBHbcFjqsOYGzBpt3VxYNW5NoorrFokfaQgY2kkfsRvGLR8shZA22K2KG3xxX2kDn3pjeR0TuRq5lz,2015-09-16,9435,9561
9127,JqnsmPYWS9xxH0rrcRlZNQjrHle6jQ0aHYs4Z4RaKI90f7J0O4XuvQv3G6lAubxBIXptHxRhAKOFRtLKboso3Go0nyxdTQqtV7rIRasamztlCpmXuajGtIICtyFT9xOuefuTBD3B5RBE,2013-09-08,1280,7429
9128,Las3rjANyoYcUYbzl9Gh5SVrhhKbGEqqAIHiFUC4fhfXoaqg0MdW6RC2FBVJYiGu7scMR2uQ6MCYx8CH1nk3lUusGOdD83f6auZ57eP8cMZuPnFG8ORv7MJn8tFCYqRDqF7DiGJXYmbY,2015-06-13,9639,90
9129,JWEulu8Olw7NYMjw5WDJqBi2F4WUvur8Pn2Blgb5HtbvJ68LDpci5UwHyMpqYnc1E87vUhKY4IB6kwsJ6KRGRJC50vNZ1uhdQkrL8N1ffDnxTzhBdfuNVWj55C4jUugKlhpAFhKtTvkO,2005-12-01,4422,857
9130,NL6VATH4BvP5SSLvgdLvKg65VB3kvVZpa3VIxKJRav9TSPaBkzrBD10rPAA9ZhIpVjeZ7C7VT3VZhmnFk296nYljCo3xKK22mT7suADh2VrJfbJmX5YhhMC775XTJKLJBcwOp5VkycDS,2005-12-24,4944,9508
9131,eRZOvVUaRAuynuYsJiIDp57cjysFItRf1vy1u7YqIV6pKg6DEVJITA5iU7p6mPShsO616g7MJb5T8SRC2oBxkJL10PhwRbD2DY66jEHhX782FlkCqmE8Of7jCFBq8L4sXCQjVUdxgdZm,2010-12-03,7835,8528
9132,pfGpWFohbX3eDaiMCPfCVAqWJRbuFVYtSxBdFOWRXtI8a9tG4Nj5xt3oytgEn3bF9KLQYFHy3Npl1s5JiV02vc5j3WoVsRodRC8QxdrzGvCjERxGyWgSDjUgOmWBavFljLUytpWEnAw9,2015-06-01,8206,1560
9133,jigVvVZsscBLGpYUpaA378WIAboDxUG2Huc2Pu0NvmGRoK88lcUAVlpkLYVTrW5XWIEWNgF5jwHU2FezdqbUAGhgE1q1YhgYrt5fGlvEXYaidUsF3f0B4kWQkiRV0OgCQsnJK8t14X7m,2005-05-01,3082,5887
9134,Jk72reeGWp5iUZOJ2YSuqj55w8GhmukmfgMPQnUvOgwfDKgfIytRpRDjpBGsY6emESCxN92ODhgJwa1mblZxAS6OdmkOhmWRCJauItRI6fOIv4wOKeQxhrmwWyUlZnraKOHnAHdsTQ0e,2006-09-23,373,7733
9135,zVEDVjuVhoYTYptTyx8gwJODAidQ0HriVvwDinFkdwFVsKToghqQz5wpGBDxGdeZ607n3puKsYDAE2UzOztSbbtZ9G6hkRdARpZ2Mqu1xfhb2vlOrNjRtM8fGiowsMka4CsYdcnhE2e5,2012-12-12,6858,1717
9136,fs0WsMQFq4voC7Ik4Hg0CMvPkBN1rDlyBaQAWOsswnriq8fGt4AwvqKT7lwq9ZXnS7nmrINqYyDYeMilgGHxCzCUP7CvcBtWQDQsV3ZlqTX7nvyvCKK2Skld4TWtGcOWFrIa50QnrfHs,2016-05-12,5274,514
9137,JQtR10EqcxxCgpfNEA15nXzM4gLwc2Bzm2kzt7fOmb7ICOGBA3obOv0vbgXUpSNkw8ZoEpeHfmTLZrJqaJviOkl1BzYMkKjUOXWDyb7UZg5lbpWtWq4fgoWMXinPRRhUD87CVG18MaJr,2016-06-16,4770,4008
9138,doz3QDxjAKqQyrDH9lhdrTYQz5TGfpiXIRwncoDAKYBLalKeXCsCc6oJQiDVtrEVlSHh5ZoVhhSTRN0Nuzsc7f5MmmX3ksQcTqjHeni7XWe5nU1Cs0k49lXGX44SCvvzQz9kottHQuFk,2015-02-03,1150,3968
9139,vULtHWdsSctjsP5mlooyVQY8GcnOfxFXVnhrjBr4VQSL9KZAzd8WVu6e5MnpsPNfXVNEsNCk6ucE8N85DnYCztCkrCwWXCLGDwyo7USmbXZkS1gsOrmF0KpnSmXpapM4jVALZU8sUwlb,2007-10-03,1285,4091
9140,gEIqaFQ3HKVU6nLvKfB61US3s3uDjNT0UiIWggddFHEO9ovrlzQzaV7MvP7gUMT31fAYeyPoBi1uPE4EIDcu7dZ8l6lRi6I3yLXenXNwkmx2dN6rV3YRti6XFBwiM7FEa86EqaauzpKU,2018-12-26,7986,8465
9141,946ph0JPP9YmkokmhscfR2A4cnbEYlrigZiRBZhjzqyrByKKFhx7E9GH4BM3YE0nS0FLGSkHL2pkDT3odQ80ytdgSbXAMnKu0LYKs9Ex7pwLTfDlIiaHG9yjXi2o4k4is5u24s5eML3J,2012-01-15,3284,6890
9142,Xv2oMDo0WzxKGa2XuNdYvLqam554FplFVFQIrQVoR3fF4vXvTgYuxyBMFcCRHtuqOryBJtpe1yH1qlf0hKljR1SgDEDPNEhhIy1M7Wmj1328rJfd6Lt7ILZWZR7EpZQxRjt1uS3KhBrX,2005-10-14,7734,9304
9143,ikTCUkY6ZexpZh3bmErIaosnRiZHeCXFdCgFGOdqKwbQfOvAHPu5lqe31puvLRcXHrMWAyVYlB7oMcHDxY9ORbewimOadrf3TEIyCZ9T4WUktzrYir8wROFpNZxYk543fDUIUTBXZqT5,2016-10-31,2617,7067
9144,5z1wsslE8dkmllt8baEpfiEOplXl4KhTXFdvDHLxcQJ0sYwx6VdryWNWunGHV9Jy5QPgH84TORNOZNgRyjojqzfA1GAaBEbcGV5bJQq8aKdgJ97gHzSvUjHGvOpB7eSJzuHDSEHi3qJg,2016-03-17,4976,1696
9145,JdTLvqIgNyq5lpB51TrY13OCsu1oaluwXw1eLGXJmk0dYM7OpNoBRdAQPQdBydGlE3hyxhuu5hvQCuogxn9N7sf4wlO5nWUJePYeoIbId3FtrtNel7OLe3nVYnBMSyHjNmwxVK1oM1tE,2010-12-16,3813,3197
9146,YuUqIJpllDGAHPzowggF7ZIbFk8mJjtmb9xheabD6LMSD1h7BFSGOHF8m2liLCbBTdjHbSKVEdIvMzXNCBlERnXU3z4lz324tK9jSZgs46Bv8TvxfXfJbXuqFPOmYigLlOCBzx5nf2JU,2008-07-01,1629,1523
9147,DHGbYsdVaSdDL3UWazKuQt7rc1ojOaEd3niQcFx2uqlhT2clhx3wclTTJY8gE4H9OAJhVD4VCR9kIaYkZCBahRBSUPGDGQy0ilSTs4Qd2iuKltLtAYHB2qc691NF60PvdIBgHE1ewhi8,2016-04-23,7032,1656
9148,EXCrJw81JWU0rKgBT8rcsol5gmPUIdYIKmBjyhmqKJXvuAxmBgpjJO2ZvHKghntp7LqEI7NvWARiQ0LfznTmxz96tlxqWGJhasyiUsdDS4MI6UI55pq3TH1HMtVgJgZQ0uIiBmLHJPT3,2012-01-30,2457,6498
9149,c2urZPOS0qVlW64ve6SMLk4TdiuDx8fWt5DRvr0kfzsVQkvNVhYqhxO28bN1fKf2L91a2n9wFrqV2iC3xhsPjyz5rLTUe9FVUzJRsUUrhlkzH2AZZTD8cPSWK6srUpSGmVBCZuLcMAs7,2007-05-08,9862,3021
9150,K34K5G3EgwHvlmX1TeMw08AoIkvbhUIKI3havHKgc6fmmZ1jn0otwB8L3PCUUbhLo7nsF6GLTqU4cXCstLxqqYYH4VgfFzLAYU8pwJerudaFqEtgNUlJo1fPifxuZlFdfTfIZW5krG6M,2016-10-04,5511,3733
9151,mASuOCWhysHRVuRJX6kWikG1YBbh5TRQE7HYTVPd78TrPoP6zxyBrDRB4aVNkylfb0MXm20CrHZjRZluwesIfPiBqGe29B2IXyPYc1U66vUkoruezlbFGdAMSKrgX8DpOQMcJNS4KvLt,2006-01-31,2230,6576
9152,W9CYkxC3yDFRKyj8soVXeRUmSg4URQRUysJX5oFaOTnGHBuWMMAQl9dEoaGD3rmhwvcboLDDj5JLoOfQwiIEQAsyPFteiBhhqGUViSsBJ6rq0RZa5zRUihRvCoMibifhXleh3JsdzH5T,2016-02-29,2372,5588
9153,pSjtuN8JyjT4GJjkbJTOx2hwHxebl7cApP2J9vxKmUsUzxXqhU2JsuKxvxm6shi1GTP0RalpVJlcJM6TZy4QFSR5FEXLJ1cFw1NgihYHtMxjIsoj0Sh3nRvxCTvMCagerfpR8av2Zwh3,2009-06-12,6049,5438
9154,ZyU1TiceGaeOvMETqT2mCXkagod0u2SUgYwOFpKIDLLi6hGNrONLzKUCN3UpEmuNHJrXZ0NAItj1MCe9hQIfoHeWDuALUfDaa7bw0tx1AMDFld0LZVHydOi9oVUp0CqmpIaOksIycRfc,2014-08-04,1570,9204
9155,3yv9XP6MYbHfZIA8gaadDlkrMTWMtG5PkuvBQqPaLO0JknZTQg6n8QgROEwE3ucSf14oW9rzLARzvbGj4C6MKSRTOexL4Kgbvinssu7QzGc89rfw7NK0xQHNkka2Lf5Ad0ENxY0JFpXD,2013-01-11,9656,3164
9156,8AOrApneaaHIUFFTLbfJnR9jWAvI2EXRQ23LROAxMjxXQsz9kD1YxL4rBoUA3flWC01bL3C7br6DemSoLwhzM9dE8MKm393q7bUa0XyqB46GO0NYWqzH7wJDWxd9tZEbyPGCR2xx71xS,2013-12-15,1073,4942
9157,9vQNKvtKRRDD4y7l0fS9tKHd2BKG91B87VA7J0QCg6u9yu3J3LcgF0YyoxVJlmKaQFFix9c9OPcxZHoHHAMxZe2G7LTWfHa4vUttpUV3tcSzYkYgINBlZXAwM8lmpFdHyiBFX5bxoSE6,2009-03-17,702,2263
9158,wxNRFzeYT7grttOn8KA0jTINwO6GTDkJPOz21MC9DnvaYuD5Ea8BC2xdoAf03XEQXXbf4VvwHBw5irzBLAB2FiHXbVO1qLFpifDATiBtoL4AF156Lep2WLKzQEDiH4F66HWDoyrm9SN3,2015-11-08,6311,3963
9159,aRqMfMTWUOuPecmuG7E8e2SWwC3D7RLJweHzN3atxAsZEcIgpdxqCSFi9UZcTPYCDkcAUwhMgUKeJ2RT4WXeeeHeZj03d7ahlqWeAIL36kJrHkZGCFi614iid8lv6nti4n3dfxTvKei4,2015-09-03,7775,7270
9160,Kt0XZdqqHxABga7S0kxeq6kPwwvXVnNEmwlMxVJa6MVswSPugQDul1HOIllmsSVdj6ZuzvffbWhek2ddhB0EkdcuoXDLtgso11Iz2e4vviTPTnnQIHEqbQ3GeoFcrTv4o3ntunlCGETC,2016-12-11,5281,4575
9161,txDlcBMk8BVNZcEcwZkaA4gegBjX716QNEs4PJcmqCusRXnoA1PumAAzQjFabznHEEAUtJNn77t8JxMJY5WGlMoNE3npECL0ZnnNXT51nmxpQCpdW6Cgdhf2awP0fhi5w3jfJ9vEAfc9,2012-03-02,1003,6081
9162,NKTI9oX1IvxkDFVGD22XcJTXK7g8Ffeb0NmVOa5HfrXYMLA5JV5fGjjE058CIZwmQWu0cA1n7u1vw4L86kytj8UQnheSc29F4uIzbKcIeSiVrxS6u9FhkDDSBdM5gjLEvv0BwVhwIqPR,2014-10-17,7370,3242
9163,Phicxbf1r0y77hl4Hdk57QJZbTY4yv1C4Wp8BsRTQ9U6hkylEUK6Yn29YJAdClC58vCl1m3YLQo76N11exzdl4oQdpk2sxQp6Y8vhMtcbvvH85CKRJ9PviUDHvHLBAqY99AiOGTRDXC0,2016-04-06,5355,7650
9164,mZliyB3XE4owEhaaFXH94e6KzrLYge3jdjilZHj8FndTchNf7luwZSnIdatHzf1kBESf8yB8xI4RBmsSeqb5tHKL6aI8YbJjv3SXPsgIjw8QYVH1sbnJE6034HiiqDjV9UfHTUCvJSV6,2005-03-28,5348,5922
9165,TQP6y9fzDYdHJ8cgMnRD09iYY1Avk3vBU8OZxnhAypE415mKzyuflstUs1i69uPJncxKuDsjFRPK5nhdOz5wJQZlO4q6EkAEa4RYIbawGKZUdjYETFsJyc9WCL60WvefQLuAWIUxZJp8,2017-12-20,5146,5393
9166,fmn921P754W6fjZUp4ESyYsLu4upxBf8DRUuIfnZ5wFbvYRztVS6Az0H3bO7HkK3YY3OPpMJQpXCSQZWm46bsi7NaN0qRpRUmLCXeDkDJJqUcyynC1UMosL0aqxByf2lXCZHNB2jU2Sj,2012-12-31,3743,7552
9167,ZNoZVFq39M7yQiPnQE6aYqZA9v2vZm7x5Lmk1cPSVgHAEDTvnpSxqUNsynakM4dXPK3E5owyzoE2iY66cGIuUJGk83wNCpFaCuv4KOz93d8BPUJardIGwtDFDSFC1iwJinzymBvNQJ10,2012-03-28,4446,9372
9168,tWfih9oTrq02IxHUrzcmfVxps4zn1M487cSfCOlj9gG6L3EcCgJVmsIYi00nJBbev25qflRcN3n8P1ey0WlUDiVOT46MY8Z7ElKS8X7aPqHsFJJrVBwxaHbNgqXlpEEPdp4nqM0cZKFW,2014-01-26,7839,3700
9169,uO1WLmh7K7vRAVvKl2PZOfBJKTYPBFw3iN0aNrD1I7dtajcDZ5uiXs5PNsM2NS5EK2txfU73zXRRCRtl0UzGUNfzRlNefLnzBYih0piF70tAboM59lB3czu6W4f3HcYotbPotLuLvuId,2007-04-24,8767,3378
9170,ZRf4JuXMolK6Kp8fcER9YiMx0zHsqQc2g1ez6de9ED9HAyBGwnBaNYP0FsETmofYJSaSKIi9kR4ViExByB6DOBoHmnuOZKWahl8rYs5nECz5e3SA5CelrcJHoSqhXUjZ5dx7GFnGFS8M,2012-02-15,7529,1064
9171,VtTWpvsFb0DFCYPucaAAFU40YYgZe656p7LoANtJvsfPBiDqCNuvrmmAzd8ROTke5HZEMltPr0OXzoy0UzWQMJPCULzhPc4cHAU4I9dbeeE0YPKKoI6Z6URv2WtBvMAO6wPzT3rVV4ws,2006-03-20,3107,375
9172,Ap2HfffxsjCwPbpSez4lAV0uakDBhjqdroBGT3saQbGu14G3PeNPeDEoyHq5cePI3jEkaj8lGdViOF3geJwDWa8ojWRLNx8wM81S0fdqflIArgZsOJaSrMwckZBDRxYTfiWQOlp9pFhu,2010-06-03,3385,5504
9173,7j7DXpEAMYraeZZsNzfIJIdmebnloBKlc7Gr0V50eWE03OfPqzhcdx4yFUi5CcWKNG7gTr213oowEntP5X5yesIpDRmfw9yCA4mxQ8597piyJHuclT9ohhpf7SdCEWF30lwJA587b50z,2018-08-08,5571,52
9174,gK4d9JfcOH08f34lko8hVkbpUCNlr0Wnxhf4bm4rGT53FAbhBPPeW7k6sPI753vXvMK7XAJ8uQbBpijUkpkbl1Rz7jLMd7vMhhH3zeKAFQuFgjQKqxWPTTv35VAyz7exfOdHapfGfjWU,2014-05-14,6130,4102
9175,SBfqkg2OwN7edWLHw6kSFJtASPtt7bwtCmfybyM8VPVNsBnJYPiKlASIRfXVwJRUaOb00Wp8tl60ygSRlkUr2mHCUWg6a1MM8AwejxSCjjaADbUvNGtLyjcyGZfe0ti2Yu2yuxryRSIT,2014-01-30,9051,748
9176,CvtTHBYYi7XKRyL0BimTjgBZY43faIm9amcE9OuXWdQwahhdGRSnepTftT4NH28ZUYuoWH0wxP6GQO91XaYI09fuT6VqThPdf0bCw3H9bf0PtNPfUD0reziV29VZvKcP9dkZx7EeSYrU,2008-02-05,2936,4874
9177,r0WQri8pRFJxhrNQDkQPmzrW9VYGIONm8Ps5yLiae5HryR6kKaQi9vc1I9RVK2hD2gyR9Sc1CzvrsAirZx5r7omMw1xz4MPlYEyRcol28ZfJAvJHaj6X7zGO3leIem7zkJToMQOuLDsi,2007-08-22,4018,2726
9178,rqYUQ1oi7kY1JdYVbpj0cf4KULL4HiFaZdaxOmjsfvqm2XlsoXGd3VjMvO9FpuaZe7bqCkHzG0VqySR7jdPuclgD4NCAmeCvURH454pEPQWCA2Yd6CfMeq73bYvziGMmykWhKWBoxKeL,2014-01-25,2567,8625
9179,ziDj80QnUOdhJ0gJEuOaf0SkB0YTMvn7Vt99Cnn7TtN62df7oVGeOmg8PdhIb6aikgMZ0gGbHRGwnWrhUbp1pJssNBtjFegXSoVWRGGHOpX7guV2w9yARj3bxdLzwhVmvse8BUQNUhm9,2017-03-08,2203,1628
9180,p0wFqfGsv3iy5RVrTuMxQW1btkpt63qCRsJ6uQ6PmvMHwcSDM4pAiYNT9UVFzWv1NfgMHY7Dy6LeJtpRSmhCOpd3f06Z51ZQ9U4Q5F6x7mMlMsJPpDwNytnhBmrRchH6h4fyyYVMquEl,2009-09-03,7980,5420
9181,qru1ELbPrXOSYoVaePESMUaQrjhEoBEJ64kvxQ1VdPHbKDyBZoHNxYjWQdJeoXkpSEWdEkmOXsy6N9GovgpA40VhUOeUHXrFpbJFqU6yC2zFjmIQWetHskubsyI0FSHABtRv0B7bj08B,2014-02-12,1442,9167
9182,FO7mnjXErrW2LGttvyD0UXaUgSi2msac0au0UeWbVNEIoFPcGOQMMHXrxmFVAfb8Q4BvW2YRbmeHTRpbCFvXcNPsDCDrYBa0vF2uDeGNz8ukmPYg6oT5tEfCoTrTzr2aLoWNZ5Xi8iie,2013-03-12,885,5876
9183,ohuurfHrkzGuwxYIFTZ83KGBRu6KfBj9N3pS6IspgonkymwLJZYJPH5datd7j6LjPHh3HGM7ktcOhgNo8uBGnZtF8L1MpvGjdEUrF2EDMaifpr54fz8y5F50Xb55O9Rzn2udMfiFq73M,2015-06-03,945,2838
9184,Q7q0wSoYIdUn7IyNIt2w6crAQ3H8Lt9JAopRSbCVNWUsL4IiIqDHVoUxPqj3KqMYeKnScg4rqhijH9yVujzeq1xWT2Cm1JKhJ6NARzFlwWayFupP1NIk0rsmXQ9keSzhWBaLvyE4eNsT,2016-07-12,3951,3690
